input_path,labels
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-166.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-22.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-48.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-137.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-56.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-104.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-134.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-6.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-65.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-107.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-17.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-77.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-135.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-32.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-172.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-67.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-30.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-90.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-191.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-28.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-182.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-14.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-93.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-162.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-143.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-13.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-16.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-29.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-41.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-9.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-3.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-66.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-61.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-62.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-50.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-26.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-35.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-97.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-94.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-35.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-99.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-19.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-176.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-23.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-63.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-37.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-18.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-61.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-78.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-84.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-4.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-19.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-33.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-58.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-62.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-144.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-7.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-66.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-15.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-81.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-192.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-170.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-30.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-8.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-27.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-32.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-59.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-96.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-194.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-87.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-76.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-36.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-86.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-39.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-15.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-138.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-183.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-146.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-10.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-59.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-36.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-57.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-55.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-29.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-148.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-80.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-103.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-163.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-11.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-42.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-159.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-165.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-181.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-106.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-34.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-22.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-174.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-93.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-95.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-9.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-73.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-184.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-1.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-90.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-188.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-27.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-63.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-43.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-139.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-99.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-3.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-179.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-31.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-5.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-85.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-49.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-43.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-20.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-42.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-46.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-145.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-102.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-52.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-196.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-133.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-11.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-167.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-pustular-generalized-60.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-88.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-92.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-83.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-92.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-190.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-160.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-palms-soles-15.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-72.jpg,3
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/3. Psoriasis pictures Lichen Planus and related diseases - 2k/t-psoriasis-scalp-40.jpg,3
